jahr,stadtkreis,quartier,staatenkleingruppe,anzahl
2015,Seen,Ganzenbühl,Amerika,NA
2015,Seen,Ganzenbühl,Asien,30
2015,Seen,Ganzenbühl,Australien und Ozeanien,NA
2015,Seen,Ganzenbühl,Bosnien u. Herzegowina,NA
2015,Seen,Ganzenbühl,Deutschland,161
2015,Seen,Ganzenbühl,Italien,161
2015,Seen,Ganzenbühl,Kosovo,27
2015,Seen,Ganzenbühl,Mazedonien,28
2015,Seen,Ganzenbühl,Nordeuropa,NA
2015,Seen,Ganzenbühl,Österreich,NA
2015,Seen,Ganzenbühl,Osteuropa und Russland,NA
2015,Seen,Ganzenbühl,Portugal,NA
2015,Seen,Ganzenbühl,Schweiz,2318
2015,Seen,Ganzenbühl,Serbien,NA
2015,Seen,Ganzenbühl,Spanien,NA
2015,Seen,Ganzenbühl,Türkei,30
2015,Seen,Ganzenbühl,übriges Mitteleuropa,32
2015,Seen,Ganzenbühl,übriges Südosteuropa,NA
2015,Seen,Ganzenbühl,Westeuropa,NA
2015,Seen,Gotzenwil,Amerika,NA
2015,Seen,Gotzenwil,Asien,NA
2015,Seen,Gotzenwil,Deutschland,NA
2015,Seen,Gotzenwil,Italien,21
2015,Seen,Gotzenwil,Kosovo,NA
2015,Seen,Gotzenwil,Österreich,NA
2015,Seen,Gotzenwil,Osteuropa und Russland,NA
2015,Seen,Gotzenwil,Schweiz,612
2015,Seen,Gotzenwil,Spanien,NA
2015,Seen,Gotzenwil,Türkei,NA
2015,Seen,Gotzenwil,Westeuropa,NA
2015,Oberwinterthur,Grüze,Afrika,23
2015,Oberwinterthur,Grüze,Amerika,21
2015,Oberwinterthur,Grüze,Asien,46
2015,Oberwinterthur,Grüze,Bosnien u. Herzegowina,NA
2015,Oberwinterthur,Grüze,Deutschland,103
2015,Oberwinterthur,Grüze,Italien,65
2015,Oberwinterthur,Grüze,Kosovo,27
2015,Oberwinterthur,Grüze,Mazedonien,NA
2015,Oberwinterthur,Grüze,Nordeuropa,NA
2015,Oberwinterthur,Grüze,Österreich,NA
2015,Oberwinterthur,Grüze,Portugal,36
2015,Oberwinterthur,Grüze,Schweiz,1318
2015,Oberwinterthur,Grüze,Serbien,NA
2015,Oberwinterthur,Grüze,Spanien,NA
2015,Oberwinterthur,Grüze,Türkei,NA
2015,Oberwinterthur,Grüze,übriges Mitteleuropa,21
2015,Oberwinterthur,Grüze,übriges Südosteuropa,NA
2015,Oberwinterthur,Grüze,unbekannt,1
2015,Oberwinterthur,Grüze,Westeuropa,30
2015,Oberwinterthur,Guggenbühl,Afrika,114
2015,Oberwinterthur,Guggenbühl,Amerika,48
2015,Oberwinterthur,Guggenbühl,Asien,117
2015,Oberwinterthur,Guggenbühl,Bosnien u. Herzegowina,34
2015,Oberwinterthur,Guggenbühl,Deutschland,171
2015,Oberwinterthur,Guggenbühl,Italien,305
2015,Oberwinterthur,Guggenbühl,Kosovo,95
2015,Oberwinterthur,Guggenbühl,Mazedonien,222
2015,Oberwinterthur,Guggenbühl,Nordeuropa,NA
2015,Oberwinterthur,Guggenbühl,Österreich,46
2015,Oberwinterthur,Guggenbühl,Osteuropa und Russland,NA
2015,Oberwinterthur,Guggenbühl,Portugal,108
2015,Oberwinterthur,Guggenbühl,Schweiz,3972
2015,Oberwinterthur,Guggenbühl,Serbien,144
2015,Oberwinterthur,Guggenbühl,Spanien,33
2015,Oberwinterthur,Guggenbühl,Türkei,174
2015,Oberwinterthur,Guggenbühl,übriges Mitteleuropa,102
2015,Oberwinterthur,Guggenbühl,übriges Südosteuropa,NA
2015,Oberwinterthur,Guggenbühl,unbekannt,2
2015,Oberwinterthur,Guggenbühl,Westeuropa,29
2015,Mattenbach,Gutschick,Afrika,34
2015,Mattenbach,Gutschick,Amerika,NA
2015,Mattenbach,Gutschick,Asien,64
2015,Mattenbach,Gutschick,Australien und Ozeanien,NA
2015,Mattenbach,Gutschick,Bosnien u. Herzegowina,NA
2015,Mattenbach,Gutschick,Deutschland,90
2015,Mattenbach,Gutschick,Italien,196
2015,Mattenbach,Gutschick,Kosovo,76
2015,Mattenbach,Gutschick,Mazedonien,103
2015,Mattenbach,Gutschick,Nordeuropa,NA
2015,Mattenbach,Gutschick,Österreich,27
2015,Mattenbach,Gutschick,Osteuropa und Russland,NA
2015,Mattenbach,Gutschick,Portugal,33
2015,Mattenbach,Gutschick,Schweiz,2154
2015,Mattenbach,Gutschick,Serbien,71
2015,Mattenbach,Gutschick,Spanien,NA
2015,Mattenbach,Gutschick,Türkei,198
2015,Mattenbach,Gutschick,übriges Mitteleuropa,60
2015,Mattenbach,Gutschick,übriges Südosteuropa,NA
2015,Mattenbach,Gutschick,Westeuropa,NA
2015,Wülflingen,Hardau,Amerika,NA
2015,Wülflingen,Hardau,Asien,NA
2015,Wülflingen,Hardau,Deutschland,NA
2015,Wülflingen,Hardau,Italien,NA
2015,Wülflingen,Hardau,Kosovo,NA
2015,Wülflingen,Hardau,Schweiz,298
2015,Wülflingen,Hardau,übriges Mitteleuropa,NA
2015,Wülflingen,Hardau,Westeuropa,NA
2015,Wülflingen,Härti,Afrika,49
2015,Wülflingen,Härti,Amerika,38
2015,Wülflingen,Härti,Asien,60
2015,Wülflingen,Härti,Bosnien u. Herzegowina,24
2015,Wülflingen,Härti,Deutschland,144
2015,Wülflingen,Härti,Italien,196
2015,Wülflingen,Härti,Kosovo,118
2015,Wülflingen,Härti,Mazedonien,102
2015,Wülflingen,Härti,Nordeuropa,NA
2015,Wülflingen,Härti,Österreich,25
2015,Wülflingen,Härti,Osteuropa und Russland,NA
2015,Wülflingen,Härti,Portugal,62
2015,Wülflingen,Härti,Schweiz,2402
2015,Wülflingen,Härti,Serbien,74
2015,Wülflingen,Härti,Spanien,43
2015,Wülflingen,Härti,Türkei,58
2015,Wülflingen,Härti,übriges Mitteleuropa,61
2015,Wülflingen,Härti,übriges Südosteuropa,NA
2015,Wülflingen,Härti,Westeuropa,22
2015,Oberwinterthur,Hegi,Afrika,77
2015,Oberwinterthur,Hegi,Amerika,37
2015,Oberwinterthur,Hegi,Asien,129
2015,Oberwinterthur,Hegi,Bosnien u. Herzegowina,NA
2015,Oberwinterthur,Hegi,Deutschland,200
2015,Oberwinterthur,Hegi,Italien,131
2015,Oberwinterthur,Hegi,Kosovo,28
2015,Oberwinterthur,Hegi,Mazedonien,45
2015,Oberwinterthur,Hegi,Nordeuropa,NA
2015,Oberwinterthur,Hegi,Österreich,30
2015,Oberwinterthur,Hegi,Osteuropa und Russland,NA
2015,Oberwinterthur,Hegi,Portugal,NA
2015,Oberwinterthur,Hegi,Schweiz,2526
2015,Oberwinterthur,Hegi,Serbien,28
2015,Oberwinterthur,Hegi,Spanien,NA
2015,Oberwinterthur,Hegi,Türkei,36
2015,Oberwinterthur,Hegi,übriges Mitteleuropa,66
2015,Oberwinterthur,Hegi,übriges Südosteuropa,NA
2015,Oberwinterthur,Hegi,unbekannt,1
2015,Oberwinterthur,Hegi,Westeuropa,NA
2015,Oberwinterthur,Hegmatten,Afrika,27
2015,Oberwinterthur,Hegmatten,Amerika,23
2015,Oberwinterthur,Hegmatten,Asien,36
2015,Oberwinterthur,Hegmatten,Bosnien u. Herzegowina,NA
2015,Oberwinterthur,Hegmatten,Deutschland,114
2015,Oberwinterthur,Hegmatten,Italien,101
2015,Oberwinterthur,Hegmatten,Kosovo,21
2015,Oberwinterthur,Hegmatten,Mazedonien,40
2015,Oberwinterthur,Hegmatten,Nordeuropa,NA
2015,Oberwinterthur,Hegmatten,Österreich,NA
2015,Oberwinterthur,Hegmatten,Osteuropa und Russland,NA
2015,Oberwinterthur,Hegmatten,Portugal,NA
2015,Oberwinterthur,Hegmatten,Schweiz,1369
2015,Oberwinterthur,Hegmatten,Serbien,NA
2015,Oberwinterthur,Hegmatten,Spanien,25
2015,Oberwinterthur,Hegmatten,Türkei,NA
2015,Oberwinterthur,Hegmatten,übriges Mitteleuropa,NA
2015,Oberwinterthur,Hegmatten,übriges Südosteuropa,NA
2015,Oberwinterthur,Hegmatten,Westeuropa,32
2015,Stadt,Heiligberg,Afrika,23
2015,Stadt,Heiligberg,Amerika,NA
2015,Stadt,Heiligberg,Asien,28
2015,Stadt,Heiligberg,Australien und Ozeanien,NA
2015,Stadt,Heiligberg,Bosnien u. Herzegowina,NA
2015,Stadt,Heiligberg,Deutschland,171
2015,Stadt,Heiligberg,Italien,76
2015,Stadt,Heiligberg,Kosovo,NA
2015,Stadt,Heiligberg,Mazedonien,NA
2015,Stadt,Heiligberg,Österreich,32
2015,Stadt,Heiligberg,Osteuropa und Russland,NA
2015,Stadt,Heiligberg,Portugal,NA
2015,Stadt,Heiligberg,Schweiz,2756
2015,Stadt,Heiligberg,Serbien,NA
2015,Stadt,Heiligberg,Spanien,NA
2015,Stadt,Heiligberg,Türkei,25
2015,Stadt,Heiligberg,übriges Mitteleuropa,22
2015,Stadt,Heiligberg,übriges Südosteuropa,NA
2015,Stadt,Heiligberg,Westeuropa,22
2015,Seen,Iberg,Afrika,NA
2015,Seen,Iberg,Amerika,NA
2015,Seen,Iberg,Asien,NA
2015,Seen,Iberg,Bosnien u. Herzegowina,NA
2015,Seen,Iberg,Deutschland,34
2015,Seen,Iberg,Italien,37
2015,Seen,Iberg,Kosovo,NA
2015,Seen,Iberg,Mazedonien,NA
2015,Seen,Iberg,Nordeuropa,NA
2015,Seen,Iberg,Österreich,NA
2015,Seen,Iberg,Osteuropa und Russland,NA
2015,Seen,Iberg,Portugal,NA
2015,Seen,Iberg,Schweiz,952
2015,Seen,Iberg,Türkei,NA
2015,Seen,Iberg,übriges Mitteleuropa,NA
2015,Seen,Iberg,Westeuropa,NA
2015,Stadt,Lind,Afrika,41
2015,Stadt,Lind,Amerika,35
2015,Stadt,Lind,Asien,70
2015,Stadt,Lind,Bosnien u. Herzegowina,NA
2015,Stadt,Lind,Deutschland,335
2015,Stadt,Lind,Italien,102
2015,Stadt,Lind,Kosovo,26
2015,Stadt,Lind,Mazedonien,37
2015,Stadt,Lind,Nordeuropa,21
2015,Stadt,Lind,Österreich,50
2015,Stadt,Lind,Osteuropa und Russland,NA
2015,Stadt,Lind,Portugal,NA
2015,Stadt,Lind,Schweiz,4581
2015,Stadt,Lind,Serbien,31
2015,Stadt,Lind,Spanien,NA
2015,Stadt,Lind,Türkei,46
2015,Stadt,Lind,übriges Mitteleuropa,33
2015,Stadt,Lind,übriges Südosteuropa,NA
2015,Stadt,Lind,Westeuropa,60
2015,Wülflingen,Lindenplatz,Afrika,49
2015,Wülflingen,Lindenplatz,Amerika,27
2015,Wülflingen,Lindenplatz,Asien,64
2015,Wülflingen,Lindenplatz,Bosnien u. Herzegowina,NA
2015,Wülflingen,Lindenplatz,Deutschland,92
2015,Wülflingen,Lindenplatz,Italien,146
2015,Wülflingen,Lindenplatz,Kosovo,51
2015,Wülflingen,Lindenplatz,Mazedonien,54
2015,Wülflingen,Lindenplatz,Nordeuropa,NA
2015,Wülflingen,Lindenplatz,Österreich,NA
2015,Wülflingen,Lindenplatz,Osteuropa und Russland,NA
2015,Wülflingen,Lindenplatz,Portugal,48
2015,Wülflingen,Lindenplatz,Schweiz,1976
2015,Wülflingen,Lindenplatz,Serbien,50
2015,Wülflingen,Lindenplatz,Spanien,24
2015,Wülflingen,Lindenplatz,Türkei,NA
2015,Wülflingen,Lindenplatz,übriges Mitteleuropa,24
2015,Wülflingen,Lindenplatz,übriges Südosteuropa,NA
2015,Wülflingen,Lindenplatz,unbekannt,1
2015,Wülflingen,Lindenplatz,Westeuropa,NA
2015,Wülflingen,Neuburg,Deutschland,NA
2015,Wülflingen,Neuburg,Schweiz,157
2015,Wülflingen,Neuburg,übriges Mitteleuropa,NA
2015,Stadt,Neuwiesen,Afrika,35
2015,Stadt,Neuwiesen,Amerika,40
2015,Stadt,Neuwiesen,Asien,80
2015,Stadt,Neuwiesen,Australien und Ozeanien,NA
2015,Stadt,Neuwiesen,Bosnien u. Herzegowina,NA
2015,Stadt,Neuwiesen,Deutschland,258
2015,Stadt,Neuwiesen,Italien,104
2015,Stadt,Neuwiesen,Kosovo,41
2015,Stadt,Neuwiesen,Mazedonien,31
2015,Stadt,Neuwiesen,Nordeuropa,NA
2015,Stadt,Neuwiesen,Österreich,42
2015,Stadt,Neuwiesen,Osteuropa und Russland,NA
2015,Stadt,Neuwiesen,Portugal,39
2015,Stadt,Neuwiesen,Schweiz,2940
2015,Stadt,Neuwiesen,Serbien,43
2015,Stadt,Neuwiesen,Spanien,25
2015,Stadt,Neuwiesen,Türkei,31
2015,Stadt,Neuwiesen,übriges Mitteleuropa,34
2015,Stadt,Neuwiesen,übriges Südosteuropa,NA
2015,Stadt,Neuwiesen,unbekannt,2
2015,Stadt,Neuwiesen,Westeuropa,61
2015,Wülflingen,Niederfeld,Afrika,NA
2015,Wülflingen,Niederfeld,Amerika,NA
2015,Wülflingen,Niederfeld,Asien,30
2015,Wülflingen,Niederfeld,Australien und Ozeanien,NA
2015,Wülflingen,Niederfeld,Bosnien u. Herzegowina,NA
2015,Wülflingen,Niederfeld,Deutschland,77
2015,Wülflingen,Niederfeld,Italien,82
2015,Wülflingen,Niederfeld,Kosovo,NA
2015,Wülflingen,Niederfeld,Mazedonien,NA
2015,Wülflingen,Niederfeld,Nordeuropa,NA
2015,Wülflingen,Niederfeld,Österreich,NA
2015,Wülflingen,Niederfeld,Osteuropa und Russland,NA
2015,Wülflingen,Niederfeld,Portugal,NA
2015,Wülflingen,Niederfeld,Schweiz,1468
2015,Wülflingen,Niederfeld,Serbien,NA
2015,Wülflingen,Niederfeld,Spanien,NA
2015,Wülflingen,Niederfeld,Türkei,24
2015,Wülflingen,Niederfeld,übriges Mitteleuropa,NA
2015,Wülflingen,Niederfeld,übriges Südosteuropa,NA
2015,Wülflingen,Niederfeld,Westeuropa,NA
2015,Wülflingen,Oberfeld,Afrika,90
2015,Wülflingen,Oberfeld,Amerika,34
2015,Wülflingen,Oberfeld,Asien,83
2015,Wülflingen,Oberfeld,Australien und Ozeanien,NA
2015,Wülflingen,Oberfeld,Bosnien u. Herzegowina,26
2015,Wülflingen,Oberfeld,Deutschland,265
2015,Wülflingen,Oberfeld,Italien,301
2015,Wülflingen,Oberfeld,Kosovo,92
2015,Wülflingen,Oberfeld,Mazedonien,103
2015,Wülflingen,Oberfeld,Nordeuropa,24
2015,Wülflingen,Oberfeld,Österreich,33
2015,Wülflingen,Oberfeld,Osteuropa und Russland,NA
2015,Wülflingen,Oberfeld,Portugal,77
2015,Wülflingen,Oberfeld,Schweiz,3680
2015,Wülflingen,Oberfeld,Serbien,82
2015,Wülflingen,Oberfeld,Spanien,45
2015,Wülflingen,Oberfeld,Türkei,110
2015,Wülflingen,Oberfeld,übriges Mitteleuropa,64
2015,Wülflingen,Oberfeld,übriges Südosteuropa,25
2015,Wülflingen,Oberfeld,Westeuropa,42
2015,Seen,Oberseen,Afrika,NA
2015,Seen,Oberseen,Amerika,NA
2015,Seen,Oberseen,Asien,24
2015,Seen,Oberseen,Deutschland,65
2015,Seen,Oberseen,Italien,58
2015,Seen,Oberseen,Kosovo,NA
2015,Seen,Oberseen,Mazedonien,24
2015,Seen,Oberseen,Nordeuropa,NA
2015,Seen,Oberseen,Österreich,NA
2015,Seen,Oberseen,Osteuropa und Russland,NA
2015,Seen,Oberseen,Schweiz,2090
2015,Seen,Oberseen,Serbien,NA
2015,Seen,Oberseen,Spanien,NA
2015,Seen,Oberseen,Türkei,25
2015,Seen,Oberseen,übriges Mitteleuropa,NA
2015,Seen,Oberseen,übriges Südosteuropa,NA
2015,Seen,Oberseen,Westeuropa,NA
2015,Oberwinterthur,Reutlingen,Afrika,NA
2015,Oberwinterthur,Reutlingen,Deutschland,NA
2015,Oberwinterthur,Reutlingen,Italien,NA
2015,Oberwinterthur,Reutlingen,Österreich,NA
2015,Oberwinterthur,Reutlingen,Portugal,NA
2015,Oberwinterthur,Reutlingen,Schweiz,365
2015,Oberwinterthur,Reutlingen,Spanien,NA
2015,Oberwinterthur,Reutlingen,übriges Mitteleuropa,NA
2015,Oberwinterthur,Reutlingen,Westeuropa,NA
2015,Oberwinterthur,Ricketwil,Deutschland,NA
2015,Oberwinterthur,Ricketwil,Italien,NA
2015,Oberwinterthur,Ricketwil,Schweiz,81
2015,Oberwinterthur,Ricketwil,übriges Mitteleuropa,NA
2015,Veltheim,Rosenberg,Afrika,22
2015,Veltheim,Rosenberg,Amerika,25
2015,Veltheim,Rosenberg,Asien,60
2015,Veltheim,Rosenberg,Australien und Ozeanien,NA
2015,Veltheim,Rosenberg,Bosnien u. Herzegowina,NA
2015,Veltheim,Rosenberg,Deutschland,243
2015,Veltheim,Rosenberg,Italien,148
2015,Veltheim,Rosenberg,Kosovo,31
2015,Veltheim,Rosenberg,Mazedonien,37
2015,Veltheim,Rosenberg,Nordeuropa,NA
2015,Veltheim,Rosenberg,Österreich,21
2015,Veltheim,Rosenberg,Osteuropa und Russland,NA
2015,Veltheim,Rosenberg,Portugal,60
2015,Veltheim,Rosenberg,Schweiz,4686
2015,Veltheim,Rosenberg,Serbien,72
2015,Veltheim,Rosenberg,Spanien,26
2015,Veltheim,Rosenberg,Türkei,39
2015,Veltheim,Rosenberg,übriges Mitteleuropa,32
2015,Veltheim,Rosenberg,übriges Südosteuropa,NA
2015,Veltheim,Rosenberg,Westeuropa,28
2015,Töss,Rossberg,Deutschland,NA
2015,Töss,Rossberg,Italien,NA
2015,Töss,Rossberg,Österreich,NA
2015,Töss,Rossberg,Osteuropa und Russland,NA
2015,Töss,Rossberg,Portugal,NA
2015,Töss,Rossberg,Schweiz,NA
2015,Töss,Rossberg,Spanien,NA
2015,Töss,Rossberg,übriges Südosteuropa,NA
2015,Töss,Schlosstal,Afrika,37
2015,Töss,Schlosstal,Amerika,29
2015,Töss,Schlosstal,Asien,84
2015,Töss,Schlosstal,Australien und Ozeanien,NA
2015,Töss,Schlosstal,Bosnien u. Herzegowina,NA
2015,Töss,Schlosstal,Deutschland,115
2015,Töss,Schlosstal,Italien,197
2015,Töss,Schlosstal,Kosovo,78
2015,Töss,Schlosstal,Mazedonien,117
2015,Töss,Schlosstal,Nordeuropa,NA
2015,Töss,Schlosstal,Österreich,23
2015,Töss,Schlosstal,Osteuropa und Russland,NA
2015,Töss,Schlosstal,Portugal,36
2015,Töss,Schlosstal,Schweiz,2266
2015,Töss,Schlosstal,Serbien,84
2015,Töss,Schlosstal,Spanien,24
2015,Töss,Schlosstal,Türkei,99
2015,Töss,Schlosstal,übriges Mitteleuropa,50
2015,Töss,Schlosstal,übriges Südosteuropa,NA
2015,Töss,Schlosstal,unbekannt,1
2015,Töss,Schlosstal,Westeuropa,21
2015,Seen,Sennhof,Afrika,29
2015,Seen,Sennhof,Amerika,NA
2015,Seen,Sennhof,Asien,NA
2015,Seen,Sennhof,Bosnien u. Herzegowina,NA
2015,Seen,Sennhof,Deutschland,65
2015,Seen,Sennhof,Italien,62
2015,Seen,Sennhof,Kosovo,21
2015,Seen,Sennhof,Mazedonien,115
2015,Seen,Sennhof,Nordeuropa,NA
2015,Seen,Sennhof,Österreich,NA
2015,Seen,Sennhof,Osteuropa und Russland,NA
2015,Seen,Sennhof,Portugal,NA
2015,Seen,Sennhof,Schweiz,835
2015,Seen,Sennhof,Serbien,NA
2015,Seen,Sennhof,Spanien,NA
2015,Seen,Sennhof,Türkei,24
2015,Seen,Sennhof,übriges Mitteleuropa,NA
2015,Seen,Sennhof,übriges Südosteuropa,NA
2015,Seen,Sennhof,Westeuropa,NA
2015,Seen,Sonnenberg,Afrika,NA
2015,Seen,Sonnenberg,Amerika,NA
2015,Seen,Sonnenberg,Asien,NA
2015,Seen,Sonnenberg,Deutschland,38
2015,Seen,Sonnenberg,Italien,NA
2015,Seen,Sonnenberg,Nordeuropa,NA
2015,Seen,Sonnenberg,Österreich,NA
2015,Seen,Sonnenberg,Schweiz,865
2015,Seen,Sonnenberg,Spanien,NA
2015,Seen,Sonnenberg,übriges Mitteleuropa,NA
2015,Seen,Sonnenberg,übriges Südosteuropa,NA
2015,Seen,Sonnenberg,Westeuropa,NA
2015,Oberwinterthur,Stadel,Afrika,NA
2015,Oberwinterthur,Stadel,Deutschland,NA
2015,Oberwinterthur,Stadel,Nordeuropa,NA
2015,Oberwinterthur,Stadel,Österreich,NA
2015,Oberwinterthur,Stadel,Portugal,NA
2015,Oberwinterthur,Stadel,Schweiz,261
2015,Oberwinterthur,Stadel,Spanien,NA
2015,Oberwinterthur,Stadel,übriges Mitteleuropa,NA
2015,Oberwinterthur,Stadel,Westeuropa,NA
2015,Wülflingen,Taggenberg,Afrika,NA
2015,Wülflingen,Taggenberg,Amerika,NA
2015,Wülflingen,Taggenberg,Asien,NA
2015,Wülflingen,Taggenberg,Bosnien u. Herzegowina,NA
2015,Wülflingen,Taggenberg,Deutschland,45
2015,Wülflingen,Taggenberg,Italien,48
2015,Wülflingen,Taggenberg,Kosovo,NA
2015,Wülflingen,Taggenberg,Mazedonien,NA
2015,Wülflingen,Taggenberg,Nordeuropa,NA
2015,Wülflingen,Taggenberg,Österreich,NA
2015,Wülflingen,Taggenberg,Osteuropa und Russland,NA
2015,Wülflingen,Taggenberg,Portugal,NA
2015,Wülflingen,Taggenberg,Schweiz,825
2015,Wülflingen,Taggenberg,Serbien,NA
2015,Wülflingen,Taggenberg,Spanien,NA
2015,Wülflingen,Taggenberg,Türkei,NA
2015,Wülflingen,Taggenberg,übriges Mitteleuropa,NA
2015,Wülflingen,Taggenberg,übriges Südosteuropa,NA
2015,Wülflingen,Taggenberg,Westeuropa,NA
2015,Oberwinterthur,Talacker,Afrika,87
2015,Oberwinterthur,Talacker,Amerika,48
2015,Oberwinterthur,Talacker,Asien,130
2015,Oberwinterthur,Talacker,Australien und Ozeanien,NA
2015,Oberwinterthur,Talacker,Bosnien u. Herzegowina,23
2015,Oberwinterthur,Talacker,Deutschland,356
2015,Oberwinterthur,Talacker,Italien,230
2015,Oberwinterthur,Talacker,Kosovo,78
2015,Oberwinterthur,Talacker,Mazedonien,102
2015,Oberwinterthur,Talacker,Nordeuropa,NA
2015,Oberwinterthur,Talacker,Österreich,36
2015,Oberwinterthur,Talacker,Osteuropa und Russland,NA
2015,Oberwinterthur,Talacker,Portugal,54
2015,Oberwinterthur,Talacker,Schweiz,4814
2015,Oberwinterthur,Talacker,Serbien,79
2015,Oberwinterthur,Talacker,Spanien,42
2015,Oberwinterthur,Talacker,Türkei,68
2015,Oberwinterthur,Talacker,übriges Mitteleuropa,65
2015,Oberwinterthur,Talacker,übriges Südosteuropa,41
2015,Oberwinterthur,Talacker,unbekannt,1
2015,Oberwinterthur,Talacker,Westeuropa,39
2015,Stadt,Tössfeld,Afrika,43
2015,Stadt,Tössfeld,Amerika,39
2015,Stadt,Tössfeld,Asien,92
2015,Stadt,Tössfeld,Bosnien u. Herzegowina,23
2015,Stadt,Tössfeld,Deutschland,174
2015,Stadt,Tössfeld,Italien,244
2015,Stadt,Tössfeld,Kosovo,38
2015,Stadt,Tössfeld,Mazedonien,80
2015,Stadt,Tössfeld,Nordeuropa,NA
2015,Stadt,Tössfeld,Österreich,22
2015,Stadt,Tössfeld,Osteuropa und Russland,NA
2015,Stadt,Tössfeld,Portugal,34
2015,Stadt,Tössfeld,Schweiz,2712
2015,Stadt,Tössfeld,Serbien,53
2015,Stadt,Tössfeld,Spanien,35
2015,Stadt,Tössfeld,Türkei,50
2015,Stadt,Tössfeld,übriges Mitteleuropa,61
2015,Stadt,Tössfeld,übriges Südosteuropa,NA
2015,Stadt,Tössfeld,unbekannt,1
2015,Stadt,Tössfeld,Westeuropa,25
2015,Seen,Waldegg,Afrika,NA
2015,Seen,Waldegg,Amerika,NA
2015,Seen,Waldegg,Asien,NA
2015,Seen,Waldegg,Australien und Ozeanien,NA
2015,Seen,Waldegg,Bosnien u. Herzegowina,NA
2015,Seen,Waldegg,Deutschland,39
2015,Seen,Waldegg,Italien,35
2015,Seen,Waldegg,Kosovo,NA
2015,Seen,Waldegg,Mazedonien,NA
2015,Seen,Waldegg,Nordeuropa,NA
2015,Seen,Waldegg,Österreich,NA
2015,Seen,Waldegg,Portugal,NA
2015,Seen,Waldegg,Schweiz,1064
2015,Seen,Waldegg,Serbien,NA
2015,Seen,Waldegg,Spanien,NA
2015,Seen,Waldegg,Türkei,NA
2015,Seen,Waldegg,übriges Mitteleuropa,NA
2015,Seen,Waldegg,übriges Südosteuropa,NA
2015,Seen,Waldegg,Westeuropa,NA
2015,Seen,Waser,Afrika,27
2015,Seen,Waser,Amerika,22
2015,Seen,Waser,Asien,58
2015,Seen,Waser,Bosnien u. Herzegowina,24
2015,Seen,Waser,Deutschland,173
2015,Seen,Waser,Italien,266
2015,Seen,Waser,Kosovo,113
2015,Seen,Waser,Mazedonien,42
2015,Seen,Waser,Nordeuropa,NA
2015,Seen,Waser,Österreich,48
2015,Seen,Waser,Osteuropa und Russland,NA
2015,Seen,Waser,Portugal,58
2015,Seen,Waser,Schweiz,3994
2015,Seen,Waser,Serbien,40
2015,Seen,Waser,Spanien,42
2015,Seen,Waser,Türkei,108
2015,Seen,Waser,übriges Mitteleuropa,50
2015,Seen,Waser,übriges Südosteuropa,25
2015,Seen,Waser,unbekannt,1
2015,Seen,Waser,Westeuropa,21
2015,Wülflingen,Weinberg,Afrika,25
2015,Wülflingen,Weinberg,Amerika,NA
2015,Wülflingen,Weinberg,Asien,24
2015,Wülflingen,Weinberg,Bosnien u. Herzegowina,NA
2015,Wülflingen,Weinberg,Deutschland,33
2015,Wülflingen,Weinberg,Italien,36
2015,Wülflingen,Weinberg,Kosovo,22
2015,Wülflingen,Weinberg,Mazedonien,NA
2015,Wülflingen,Weinberg,Nordeuropa,NA
2015,Wülflingen,Weinberg,Österreich,NA
2015,Wülflingen,Weinberg,Portugal,NA
2015,Wülflingen,Weinberg,Schweiz,884
2015,Wülflingen,Weinberg,Serbien,NA
2015,Wülflingen,Weinberg,Spanien,NA
2015,Wülflingen,Weinberg,Türkei,22
2015,Wülflingen,Weinberg,übriges Mitteleuropa,NA
2015,Wülflingen,Weinberg,übriges Südosteuropa,NA
2015,Wülflingen,Weinberg,unbekannt,7
2015,Wülflingen,Weinberg,Westeuropa,NA
2015,Oberwinterthur,Zinzikon,Afrika,25
2015,Oberwinterthur,Zinzikon,Amerika,NA
2015,Oberwinterthur,Zinzikon,Asien,49
2015,Oberwinterthur,Zinzikon,Bosnien u. Herzegowina,NA
2015,Oberwinterthur,Zinzikon,Deutschland,185
2015,Oberwinterthur,Zinzikon,Italien,116
2015,Oberwinterthur,Zinzikon,Kosovo,25
2015,Oberwinterthur,Zinzikon,Mazedonien,31
2015,Oberwinterthur,Zinzikon,Nordeuropa,NA
2015,Oberwinterthur,Zinzikon,Österreich,NA
2015,Oberwinterthur,Zinzikon,Osteuropa und Russland,NA
2015,Oberwinterthur,Zinzikon,Portugal,27
2015,Oberwinterthur,Zinzikon,Schweiz,2103
2015,Oberwinterthur,Zinzikon,Serbien,NA
2015,Oberwinterthur,Zinzikon,Spanien,NA
2015,Oberwinterthur,Zinzikon,Türkei,57
2015,Oberwinterthur,Zinzikon,übriges Mitteleuropa,44
2015,Oberwinterthur,Zinzikon,übriges Südosteuropa,NA
2015,Oberwinterthur,Zinzikon,unbekannt,3
2015,Oberwinterthur,Zinzikon,Westeuropa,26
2014,Stadt,Altstadt,Afrika,26
2014,Stadt,Altstadt,Amerika,24
2014,Stadt,Altstadt,Asien,22
2014,Stadt,Altstadt,Deutschland,134
2014,Stadt,Altstadt,Italien,49
2014,Stadt,Altstadt,Kosovo,NA
2014,Stadt,Altstadt,Mazedonien,NA
2014,Stadt,Altstadt,Nordeuropa,NA
